uniq_id,split_flag,score,apply_date,raw_label_mob3,sample_logloss
d5c812a397f6a310cd7921daaea501134f10e9fd51ae44e08ab2bbd08bce5d6820250727,1.train,0.03578039027528065,20250727,1.0,3.330355293323247
4398156ca7b10be6186b973a817e6d616f9e4fff9a441ca7370da7703ad2c62720241220,2.valid,0.035785591678641475,20241220,1.0,3.3302099336641473
00bc3ac1496b8dffd42fef0a265c66ec0e1dcfc53ee9342283d19cb189b500ad20250618,2.valid,0.035896088368755415,20250618,1.0,3.327126948511969
5572058d2e7b374cd40c85f9aba4aef6dc77f8d074dc44881550e96661ee6a4c20250206,1.train,0.035959714942988615,20250206,1.0,3.3253559964682955
6a19b953b1c911a04945fa1046d09d39773b9299370d2f1296738565661eb93120250616,1.train,0.03620660410607,20250616,1.0,3.3185137429201093
76d62f9a25c0660da73fac66dfc6e203438c4dd7e57be9623b39bfa2e198089820250504,1.train,0.03638525538910947,20250504,1.0,3.313591658130918
2ca7500bb0b4162b7c9a7a0808e7fd1f766972a3d567b06baad58365f633cbc220250610,1.train,0.036385964593255764,20250610,1.0,3.3135721667950166
2ccf02d64b8b9f4328850e61a6675a1ea0b4d19798cb65ffe3021b0dc31b18e320251001,3.oot,0.03663537073689886,20251001,1.0,3.306741091675301
71b6d285111c629ac05d781dbb7900f329f61499b4b04eb099e7a8c5df957e5720250325,1.train,0.03668974251635696,20250325,1.0,3.3052580584548625
b8a5a6df09ded10bbfb377be3b82c9a777b48aae9498222936829c35a695440320250809,3.oot,0.036706060331942736,20250809,1.0,3.3048134058937793
72803630b5a8cd5f1a41d5e1ccfe0c3e42b474ff476ae75a0a941851b5eb738420250311,1.train,0.036753755509898164,20250311,1.0,3.3035148677988815
e3fab782c99ca38747146a27bf60389c482ca2fcfe8c3db085e3ba36d6068cd920250924,3.oot,0.03675438160658941,20250924,1.0,3.3034978330401237
5cc2a7e86b2b05c64a722afcca05d4bc4cfc44987f4559c0ccf8003cfe1b7eac20250320,1.train,0.0367612688129906,20250320,1.0,3.3033104659589094
363a859380e715e90bbf5243c850888a19a2838189d14cca09825e3b2d7b2c0720241119,1.train,0.03678294687229475,20241119,1.0,3.3027209414196923
4dbfedffdf73e049d92f488d5f282af269093e537633e50cdbf41ad2948d480220250821,3.oot,0.03695309796349621,20250821,1.0,3.2981057930592748
31e721a3915785fd145005e29bf6a02c044850bc966f67d37c981f298702729920250816,3.oot,0.03697714993313104,20250816,1.0,3.297455126487264
656de848853719ae9c950ae749086805c3c5ecfd173b790b189d4c7f73ab73ba20250407,1.train,0.03709500480093435,20250407,1.0,3.294272959917975
ab67800919c79179cf073c0b457bc0c3596df08069cfea8528de6574903df9da20250905,3.oot,0.037108723478605776,20250905,1.0,3.2939032028142337
34aae0fc0398dddd41f174c80f831f0b05a8f841363cec642bbfc129a9927c3e20250304,1.train,0.0371224031069269,20250304,1.0,3.2935346342876546
b8bab8573703730c7549b77d90d4e22556228d39a0dad63f484fca13cb3b0bc020250611,1.train,0.03728098858280193,20250611,1.0,3.289271771737315
29e46ee597da8f4267e7dbc3b67f8809d48e0a875b4b4801bc7a5b4cb3c3d83820241220,2.valid,0.037302621097870685,20241220,1.0,3.288691684080845
0d27437614518562842eef1191d834a14e23cc32a0442c20b251d4093fd9118a20250530,1.train,0.03731011312909969,20250530,1.0,3.2884908596148392
983a657b9653aa23bd520010eec72fac3f487452b27025910cbb7533e69b3afb20250816,3.oot,0.03731664025774476,20250816,1.0,3.2883159323035067
52673e7caec3dc1f974f71b83d954dd3f100eeb7a0f96d2cbef6f4da8d898f3320250312,1.train,0.0373435137577844,20250312,1.0,3.287596043587643
58e6904eccf16f56ae8de4dc5acc956de4d038cc605dd1c6c85c421b757d550f20241224,1.train,0.03734418693730595,20241224,1.0,3.287578017071488
07a574e6025dc077e99fdee3eb21dd2d470cb8378f336309a1e5c75db9d65ae520250509,1.train,0.03742831754565192,20250509,1.0,3.2853277074307963
db8945f7e534ae513fede3335a254fc1fbd6e3df0dffa485a9d415ccb09dbb6d20241122,1.train,0.037461303730363535,20241122,1.0,3.2844467793053025
ad49758b1b0e1d853e58a39af75ff8f28ae398545252b3a6c9ed08bf79743cde20241111,2.valid,0.037529203400382655,20241111,1.0,3.282635891736397
cc55dffc62cd4eb71ae0ef950a59cee96c2b62286cd2a2f471ce866d45a38f5c20241020,2.valid,0.03764146331278704,20241020,1.0,3.2796490884853746
ae62dec4fef1e1eeebb61dc24c7cf466b258d4811bc685858d60b4cb9e3b7c6d20250626,2.valid,0.03768191375309065,20250626,1.0,3.278575040938176
2696c66d763109c35f03d40eddab6c90c091a357d59cba8a3666bc0cdac1dd2020250420,2.valid,0.037700392991850816,20250420,1.0,3.278084760395479
671ff9b024f4e58c0a62724a1c2e0495f949028eced2419d71f8e5fc42d40d9520241109,1.train,0.03771232997045328,20241109,1.0,3.2777681830797882
a18497357a9edbf7f30e5a5e6fc73e76a4112adec149acb9e056388aa975137720250906,3.oot,0.037750375379395434,20250906,1.0,3.276759859511498
8587c71c444bd3e39fca508540550783e4fdbeab386d6340edfd166ec212692420250727,2.valid,0.037831824011711285,20250727,1.0,3.274604625488153
d71e2996fe939540028f30357eb6e3e2a4d213ff5b2bc3d5e914ac9101ba995020250408,1.train,0.03786115517347457,20250408,1.0,3.2738296219528946
a0e4651011b752eafa0e40489f9486a34f0c33181882e15524561aa557f7771720250121,1.train,0.0379363325806383,20250121,1.0,3.271845982810172
d9b62364c4273b734754e6daa3bfda8d9a40fd84b9e555e6cb67d104d7fa917e20250920,3.oot,0.03805990609598743,20250920,1.0,3.268593884379725
5d4ecbe1912649b5e5fd474537b61d71033dd33fc13a6bbb2acd8e20bb084fc620250422,1.train,0.038188488430193464,20250422,1.0,3.265221158779577
7ffdb340fbc6f458cee6ca532b13471037d3fa2f7ad02f4855c10f481f3325bd20250314,1.train,0.038264604463357534,20250314,1.0,3.263229975547295
ddf323c77c04a39fe7f461da353b4b1af761fad84068bdce158ecd4d71737ad720241206,1.train,0.03832064175781448,20241206,1.0,3.2617665786863492
d6af488185b9e4f7967e0a263a9e3a35d689d5d7a1aa03d66ba37f0e27c00cec20250121,1.train,0.03833079763279655,20250121,1.0,3.2615015901845745
91262f1a91f78cc7b9f2f413691651b5761e90f8029553cc6a8de8bfe8f6c39920251001,3.oot,0.03840653795661595,20251001,1.0,3.2595275745940495
341d29b24da22bdcf404814bc9d226007330de4ee000d30f34f05051cd5edf3d20250301,1.train,0.038460159951958985,20250301,1.0,3.2581323799128614
c5c17635addefa9c280f824ec9c602bbc565ceb1d11bb06aa5a277dc1113477120250908,3.oot,0.0384737469816113,20250908,1.0,3.257779166867141
06d8eb86dfdb72d9eee49cbf08d02c3e16c87a8fbea78da99428f8c102eb3dc020250901,3.oot,0.03859235196670446,20250901,1.0,3.2547011577204032
4fcaef0176b0bcf953f8e549fbe33b93d4681109506f654c0acf5f2d6c9aba5e20250321,1.train,0.038647697619811364,20250321,1.0,3.2532680757150128
0ec9be002227864baec0d5f24220dc5fc2128fb2321c40a0e0802cef03e5252720241104,1.train,0.03866233894854758,20241104,1.0,3.252889306552271
c7c5dfcd6adeaf4d6dae768b8adc00c12eecd52e18e108ff0b9e8e0f87f99cf920250814,3.oot,0.038741772590545266,20250814,1.0,3.2508368659699083
fee3ead8b50b96e5f0672d4cb6795fea061482694f35ce4c37e4a74d4600e32d20250904,3.oot,0.03876250876230082,20250904,1.0,3.250301768504623
c954224c66f131bcac29e7987fb764b110b8919552719a0ba22c5d33ccdef2c720250913,3.oot,0.03887546637248116,20250913,1.0,3.247391911834926
cf8f16787099da0b66c3d56c9bace0f51f82c3946a49359a617fed80c3e25f3520250204,1.train,0.038988111101253095,20250204,1.0,3.244498522884346
9ad4060ccc9124bde535c50dfc8264576aac0d613e4245469abf32b4c2611f8f20250716,1.train,0.03901815799733964,20250716,1.0,3.2437281515303575
e48de0f7aab8a21f2096660ffda0a7222e51c5c60869f16c0a513a8c93a9d36920250603,2.valid,0.03904235001086023,20250603,1.0,3.2431083242985754
3e36270f30e2504631260559faa9ae64bf8ce9a826176d37f77a5013bf2d5e3b20250124,1.train,0.039071677042333455,20250124,1.0,3.2423574467940477
d04fd1218030a1b8dc298bc612637fe417f772d97b738e9c29afca770321028120250921,3.oot,0.03915829805482393,20250921,1.0,3.2401429235813577
d01936b71d874304f3969257e92cccda494de911b230da819cc688486ce401c320241014,2.valid,0.03916735141620383,20241014,1.0,3.239911751251952
d3b59f2caa0bbcbfb0d68a15a3cc17e31e41f672f700c378124f008faacc676b20250406,1.train,0.039276845393289316,20250406,1.0,3.2371201094824276
b65134697f8027dfb3b0787e81cfb13514b89c18eedd9e7608d9952faa8c076e20250101,1.train,0.03950769510429522,20250101,1.0,3.2312598132816364
c606a4c29cebebbb0400ee1ef5559abd49b2b614c4c55147b912d5d2dacb0abb20251016,3.oot,0.03957784848732277,20251016,1.0,3.229485698867241
530aedf18cd1df4ee8df46f2cf15fe0f79a91ba495899f106ab27c26438261f020250409,1.train,0.03958234635103317,20250409,1.0,3.229372059336049
58028387812d7f0b9110d094fb099d39f0226d6a83203219ed40e13f9d89169920241002,1.train,0.039674161082450934,20241002,1.0,3.2270551575329547
186d7f6a5e6be818d9d0c9f06433a9b2bc93d52ae9c8d406e7c64be9acf7e40b20250504,1.train,0.03968261447858423,20250504,1.0,3.2268421096588313
8d27d99931c54d2737b284a67f9e9093eb9078bbecb9294f6651bb6ecd6ced2920250127,2.valid,0.03973302646077592,20250127,1.0,3.2255725363514416
979788cebd339f28563d9c414d4ac59b95f105fac19576ec5eaed6b29c0c357920250721,2.valid,0.03976545968188595,20250721,1.0,3.2247565906779294
ff7bf4460a6b2f3f258c267ba156e492101810f2ecf36e8411426a50bcaf601820241218,2.valid,0.03985824797418512,20241218,1.0,3.2224259196495884
b3a91bd99742a09f784c02615289bed6b9586bb13e3fd0235e87cf144e710bc820250414,1.train,0.040042870919920766,20250414,1.0,3.2178046258088098
d555d8f2025a9754f05989ae6eae883bc2827b47631a83085168289808fd4c0020241009,2.valid,0.04006570512340705,20241009,1.0,3.2172345444209607
cea955ded3a82d322a482150c6331f26e2ea1a54ab0a721b7dcf87cf02a8414e20250705,2.valid,0.040083102540238016,20250705,1.0,3.2168004165128523
f1a9bce0d7d01b4b221d5638973a920eff934f460eb2b0d52623393c9a8f3a8e20250331,1.train,0.04011991605467365,20250331,1.0,3.2158824082466815
83fc0c1237ce6b5c06877bef835d7d570fb8802d39a9da223368e09d065ff7cb20250224,1.train,0.04016246161281623,20250224,1.0,3.214822510337287
019e5e90ea2d1676c59ea7c37fae60974b9e265aed94c3d2cd58d065681054e720241201,1.train,0.04023484650002705,20241201,1.0,3.2130218304770133
24ebc5fa76d94cd087135b08328961220396e42d244a8973825b95c7ce62809320250801,3.oot,0.04030802669527669,20250801,1.0,3.2112046562818573
bb60fe59bf55156f3fc7fa468596a899d6d35d6e9694a72837b26d1ba2f4e82c20250317,1.train,0.040326372815433824,20250317,1.0,3.2107496117702086
4bdcd38227784f734b88997c32fb0cdcc63e928fee90aa5cfca441413c65e23320250113,2.valid,0.040354064792200696,20250113,1.0,3.2100631509954423
245b9d1a5f7f7cf93f666a8b5f917d6b6c79d9b515c4ac6b9fe651e11e33f9cb20250426,1.train,0.040361126796053234,20250426,1.0,3.2098881652528184
7b6a17c1bd58ccc538f82ebf5d6024a7b131c77ecb83c1f184a37080813f552620250811,3.oot,0.040434155529627966,20250811,1.0,3.208080417291292
cfbad4cfc96605afb8081b90123952f733f614e6bfede9b4d46dd97eb57fbed920250419,2.valid,0.04043479738686973,20250419,1.0,3.2080645432823274
b66da6dfe3346b99f70a46780e38beaa7cd32a7abf40327ce0847f03a54b891320250226,1.train,0.0404883124527984,20250226,1.0,3.206741927929657
de3297a1720bd84f992b8743e2b2874ac363087ca3ebb3d3837f53c70e64fdde20251022,3.oot,0.04054188881549888,20251022,1.0,3.2054195476401044
6921319b036943eadcbfb665bd7a43113aba93a3706ba6b6109c17640b9e71d220250821,3.oot,0.04059274191262597,20250821,1.0,3.204165998980799
639bdd61980904c823e00f62cdeea4c85cdcd96c7b886ec718542d219f669bfe20250806,3.oot,0.04075055456344975,20250806,1.0,3.2002858304688537
db4a19715a8dfd52337df7801b93fe5236c12682690eed033bb176073f19215920250329,1.train,0.04075930830467055,20250329,1.0,3.200071040725713
a0c53b5e5ec28dc2300673459c25207a5a67eb8194664c7869a97382ceae76d120241122,1.train,0.04081357388078382,20241122,1.0,3.1987405597456515
b061fe6f54ce45dec9ba643b24a6004a614e171200572c6fcfd42a97f696580c20241216,2.valid,0.04086019117254723,20241216,1.0,3.197599010882431
c042bf4e0692429e32f1a359bf9190c1c1d3225e074ecbf67aae97a353b90f3e20250220,2.valid,0.040875636944062085,20250220,1.0,3.197221067156782
78dc82e459c778057f3c6b8da4e2f04e04dce1f4452e8d040d03230e9fbae90120250624,1.train,0.04088211710346403,20250624,1.0,3.1970625461824467
f8750a86a2ebfc213034f720aa276e1c44b1b6b29d2bab61a66c3be97eb1242a20250506,1.train,0.04090349645403596,20250506,1.0,3.1965397317135213
513864dc0a12a4a8fa7404c54215ef373951d24c75ef573b9d70fbcfffafa96920250611,1.train,0.040929923672003966,20250611,1.0,3.1958938533218815
1bc112733d696a06cb21447382f5fb3a4a0889903f2c1a9c9443ace299e6dc8a20241225,1.train,0.04097200883385082,20241225,1.0,3.1948661568008525
8620d6c0586d0dbe826d930e70a77fbf3b22996ae0d1f77033b7cb458957840520241210,2.valid,0.04097725144741436,20241210,1.0,3.194738209006017
ee841b5a20d08229286741038004c5c1ed8236f01371f6cfd482cd1da388a39920250911,3.oot,0.04100523621938682,20250911,1.0,3.1940555077644266
0050d88fa7ae56e11bf1ba0da197bff4ae5a5bc099202eb56cf5879a79955ad120241208,1.train,0.041035615238716336,20241208,1.0,3.193314924989429
cdf3d65c21a5e739c462acfcb3c9c4b022500266cd7f2e7a24f6364d10e9c54320241124,1.train,0.0410404638630205,20241124,1.0,3.19319677547832
d0bad9eb88ddd70fc27b4ba6c9d0539b741bb1f955db32e1bdd872a7c9d318ac20251027,3.oot,0.04106695569590205,20251027,1.0,3.192551478526031
61c93a43a002689d2c4c7331045d476b15436fb02fb1d010e469cce0ba6f03a320250625,1.train,0.04107145920901757,20250625,1.0,3.192441821841635
fb886b2802332d800479aa096e09f2b776ef3f90845dce09901a224743065a9520250731,1.train,0.04108925438879624,20250731,1.0,3.1920086420583127
4f37d204d5ccc8b21a23fe7ac029a156807c60fd53ec40ac80d848e8cd96b19320241126,2.valid,0.041089764096215266,20241126,1.0,3.1919962372516255
e2b02dce5d0b4ae1d3f7e33eae94be7c5da73418888878f8682cf996c5f1c15f20250520,2.valid,0.041095134262326666,20250520,1.0,3.191865552266274
27c83f9ff53c187d0f6432557458ac938b40917af845e2c048ed7d6487732c1220250906,3.oot,0.04113408331162514,20250906,1.0,3.1909182234855695
2c90e522d07fab3ce2cbf41bfcc7ea1c35ba06ec25309dd7175727bdb57237a120250408,1.train,0.04119337805844494,20250408,1.0,3.1894777622813555
264455d0d3796662b6475ac181ae5b827d5f2d47b098a7a28a8c6e884f6ca28620250205,2.valid,0.041260898775074765,20250205,1.0,3.187839988370398
eaeaf70576476a6808bac9f0e429db48d44825b65e47cd7636dd02cde8373d3b20241023,1.train,0.04127118912987245,20241023,1.0,3.187590622212041
03d2ed35ae0479399139abe5bc13adf89f2901da4cb744098991389e2484056820250318,1.train,0.04127169755690864,20250318,1.0,3.1875783031120775
d4d0ac2a504856dbf43ba8455276918dedddbc19d0ca4d20a46962d21961686420250804,3.oot,0.04133431217388373,20250804,1.0,3.1860623206993957
a66c349007cff5a58ecefdf00ce3a8032315d846128c7b3b2059bd1dcff7b9b020250415,1.train,0.04140910355356929,20250415,1.0,3.18425452972541
2e6c4c60dd051519dbd5943e382691649ae5c42f3559ba227c459f3718b5cfdf20241001,1.train,0.04141336597938797,20241001,1.0,3.1841516005119614
526d2a06b87887f1bb87b8bbc095f003d839ae9d6bdf850e614e7062b21cf84820251006,3.oot,0.041504328539571374,20251006,1.0,3.18195755502623
1fc57e9deb469181069fcceb44d6c62a14939e4fcf47ed2cffc777a5935fec2e20250215,1.train,0.04154102423464393,20250215,1.0,3.181073804250659
db220d07ebd4b31cfbd9ed7be5ea8d1f20c33639f4b1d7845d30ee910342971320250220,1.train,0.04154869905190032,20250220,1.0,3.1808890685944395
f7cf4d180f2d2904136444e767af0653aa15fe81b3a8e52d0db5a533794f02e720250902,3.oot,0.041584428632501065,20250902,1.0,3.1800294935057614
c2d3f0a0eaf06be1126039f52e9a58cf43f355bad6198be693d2d9f5dab17d6820250513,1.train,0.04160509239459207,20250513,1.0,3.1795327058752796
7d2d64f96905596fb4acd7bb452fd27610388041dbef1a7674c9a1e02531e45520250215,1.train,0.04163768757174845,20250215,1.0,3.1787495705971103
f711f9842b6fdd5473a6551d547739a49dc0df01fd2f91404a8a96a384f3b02520250505,1.train,0.04168192207059365,20250505,1.0,3.177687767662819
a875e8acf9df91e47d9830eb44969f0295889aac3aa8b09203eeb13fce0e827020241123,2.valid,0.0417513435814578,20241123,1.0,3.1760236466112852
5813d7da1b9504a5db299392762b9b6978f977a6f84db64149fb017cc94aab9f20250425,1.train,0.04183651454473532,20250425,1.0,3.173985767075603
047cda41569b22f7cf83dc18e591e8644841d34fb3cbf64d69507c8ecc76f4c920241026,1.train,0.04191638076381344,20241026,1.0,3.172078579437673
f488f3bca593be7ab69b6627b8033987177e445fe883d606a0639d4ed9b5ce8520241018,2.valid,0.041928465895000565,20241018,1.0,3.171790305757121
1566de5a68a1c4437704d7113b931c974ddfe5c9e6e158079f5754f8dc099aa420241002,1.train,0.041940301806625585,20241002,1.0,3.171508057382
973b165353692e252103d0437b3882040c97126d67e9c434139e535c2bff4ef520251009,3.oot,0.0420603767635763,20251009,1.0,3.16864915098317
36f9d76bc1618478fc0a509ed1caa86df2f3872181f403aa7f098852780a4fb420250630,2.valid,0.042086269871278906,20250630,1.0,3.1680337228097284
