example_id,score
1920,0.150637645577043
1932,0.2678746469558755
1945,0.28582724315079994
1954,0.1332284167373717
1957,0.13582967011636002
1965,0.5166168008936624
1969,0.27095558225640026
1986,0.26884171695431625
1997,0.15174454760735281
2002,0.23604233757143508
2004,0.24997001546657305
2008,0.25797664186156055
2028,0.2057268762568587
2036,0.20372382652363416
2038,0.19462897134807586
2045,0.07982585341539507
2052,0.21059284536679387
2088,0.15916172883939309
2096,0.22410809057242115
2106,0.21867034131457
2123,0.1817467893115722
2157,0.21214815262795692
2209,0.20877033476991635
2217,0.29546792418332696
2278,0.10155503957870288
2285,0.12892722840656126
2293,0.22384348984806374
2313,0.17672013665113528
2328,0.31110603208308574
2336,0.22487307617312874
2341,0.20598248374997152
2362,0.09411275036343052
2409,0.2091097106529796
2417,0.26369292937816285
2435,0.3619039690075348
2441,0.2249039591352277
2475,0.1277660934123255
2481,0.21533120804826072
2499,0.19679282751925348
2530,0.14804875750928784
2545,0.15033791903706326
2549,0.12654057965470877
2578,0.30659157625888234
2602,0.4619744698245357
2623,0.1408489030985794
2685,0.24769240859007083
2725,0.06407565112316276
2730,0.21883208825632205
2749,0.11032456966874457
2779,0.08513288010352764
2780,0.24409455902597144
2831,0.14618217092482014
2848,0.16280905283500152
2858,0.33861048768442586
2861,0.16913327763763003
2862,0.07276596197998868
2869,0.07887717297797192
2874,0.20565866074585065
2898,0.326027404341388
2902,0.23371187666285156
2915,0.24935679294014212
2937,0.39154823848179543
2944,0.15471445080545135
2950,0.16856972767609832
3020,0.12664261429544682
3023,0.14777537802811677
3054,0.19290037426225126
3074,0.24090175668791436
3076,0.28181227090304095
3083,0.16257008289326888
3090,0.17317802941771948
3119,0.09604901979031841
3144,0.13129466744966495
3173,0.11498501036977535
3199,0.35656610419516305
3207,0.09073530741658428
3216,0.2744350381107634
3218,0.1548170847219162
3221,0.14665270016526388
3222,0.2196609064048807
3225,0.1853634368653477
3230,0.21610326034394475
3232,0.25113253467906543
3236,0.3088559603318289
3276,0.10495961668124465
3284,0.26926780141069606
3307,0.257548327001533
3323,0.12336128054069213
3341,0.20875826244735515
3352,0.12048040677399807
3427,0.12984748189471715
3446,0.11608834509193791
3458,0.08243000463308887
3464,0.21822760802745544
3467,0.1919281690635261
3477,0.11539440859352128
3525,0.1201286927735477
3526,0.18366213538101164
3531,0.2312980757345096
3535,0.17089952955479565
3540,0.20237089888236218
3546,0.3431122065482668
3555,0.20977232624605785
3594,0.14820001807721034
3598,0.2844279544337476
3601,0.20585347534439474
3611,0.21977714521496963
3638,0.22815705234147354
3650,0.15231034493119958
3651,0.27067322244333253
3656,0.24838773293954344
3670,0.1076752372352144
3698,0.20594954489562717
3703,0.1585806730867839
3705,0.1908284478730854
3732,0.15687531634678312
3760,0.24674439588767053
3784,0.10600708654297969
3785,0.22751944716581948
3788,0.3050237325501199
3789,0.23787892369401054
3793,0.17205658242559219
3826,0.15433111090303275
3838,0.1706331615178054
3850,0.1711305427918554
3852,0.09748954528861031
3859,0.2124951923921698
3863,0.27316861437953943
3875,0.22580974012297245
3881,0.19038169814228556
3888,0.08633997894102761
3895,0.14814061508450127
3903,0.2855124949748124
3919,0.18627394115655113
3940,0.08505128424221137
3946,0.2007404178953186
3959,0.1417000905145383
3964,0.11539128265462045
3965,0.19943335510856602
3989,0.23491841607732758
3993,0.3404975055383832
4057,0.1064737489576167
4059,0.179226057688211
4073,0.2540458660686015
4079,0.5084681314691025
4127,0.1546158765950488
4150,0.24505142202716185
4159,0.1413213537194789
4162,0.12104792314205852
4228,0.11810808379142534
4257,0.15376153289758224
4267,0.17280091597033667
4279,0.16228561465925498
4282,0.3568581683086344
4288,0.2663148917408445
4316,0.2175288994666286
4321,0.1568076760716199
4334,0.20795606038535594
4355,0.1427673745709805
4381,0.21894774316814347
4382,0.14094119304854724
4385,0.1719924651693169
4413,0.07873287617017562
4418,0.12870860059608535
4419,0.16702238285139
4427,0.15800469688020816
4447,0.17401624556531917
4456,0.25120305659247893
4461,0.2757495410712506
4485,0.04019355870408175
4490,0.13889780110726305
4508,0.20629023277218733
4510,0.22265051527054783
4520,0.23129797907324612
4521,0.2803832796280942
4537,0.10710361023925256
4546,0.2935825435500144
4566,0.11160281255083707
4584,0.2803670036167184
4605,0.2253534867528136
4627,0.21125741303153395
4635,0.18076190782534757
4649,0.19586285718687094
4655,0.16439170961280702
4696,0.19781420113564954
4701,0.18088132065840845
4713,0.2309993799669215
4747,0.19248017055861524
4749,0.27380622270789073
4757,0.18418975886448916
4762,0.13994922550393554
4765,0.238091395402563
4775,0.1959691398342826
4799,0.1127351929482963
4816,0.16704526731025296
4820,0.1799629580899231
4831,0.2333669217250313
4832,0.16243382940250525
4846,0.20176823255526105
4867,0.09212477917278812
4909,0.26726736387773903
4915,0.22022003887149083
4917,0.11315025246796886
4949,0.14169061353546866
4967,0.205695337077042
4991,0.18010128129742486
5021,0.13263698166749344
5022,0.2712515199297177
5024,0.2501795240928708
5039,0.16380283995944742
5047,0.26784163922379567
5051,0.1958002469280411
5086,0.17904673860713358
5093,0.15986564645648424
5119,0.10060013178842715
5128,0.22291437442958653
5131,0.15949327801734042
5152,0.21708118344340768
5177,0.3595743792594869
5218,0.06169307530382726
5234,0.27741606972552196
5243,0.22807110737274217
5271,0.22617224031325237
5273,0.31991977447124187
5290,0.3109255197896576
5298,0.16421693651355548
5325,0.13294619536952507
5332,0.17052369197573042
5344,0.26252561358395604
5381,0.21222366735009807
5411,0.6632139941010965
5449,0.1588301206251131
5493,0.2779451808922008
5501,0.11231512084258904
5517,0.19496119471689458
5602,0.15095332491164437
5630,0.24860976186216735
5646,0.17775317080049163
5668,0.10274833104396398
5670,0.224126405029893
5678,0.10452397851529215
5683,0.13110963666352024
5709,0.2752144043961157
5716,0.13700597627040348
5725,0.3156003499504294
5730,0.1403915642241566
5744,0.03654514490693992
5824,0.16950138291823816
5828,0.14200724485200286
5835,0.16026261949462878
5857,0.22235619635066614
5860,0.11979731063090863
5864,0.19792209943846306
5866,0.16799654159341637
5875,0.11062114679803242
5901,0.15294689015428922
5911,0.253370909536109
5938,0.16278754010032545
5941,0.19188558577609982
5943,0.1895471151577686
5960,0.2554072790491646
5961,0.20399959063496778
5964,0.2878901772834463
5977,0.23339984166267694
5989,0.09277563284819867
6073,0.1268507933555941
6115,0.1536473036335895
6129,0.16627763068456108
6136,0.13536462895393336
6169,0.12701168824697512
6211,0.24769240859007083
6214,0.2515181600884182
6215,0.2515181600884182
6223,0.10606326882008481
6231,0.2480291596934177
6235,0.16949401776763992
6242,0.24579015494704548
6281,0.16871715126807083
6303,0.19692600376296984
6324,0.283357218865866
6345,0.22708364747888043
6361,0.2748354828105896
6365,0.25574803773432075
6374,0.09414824634520653
6383,0.16689944527108797
6389,0.23884771398429278
6394,0.12737746994061486
6400,0.159137036674518
6417,0.1580295300295516
6424,0.20506395002890324
6430,0.2815659085351507
6456,0.1343361857225537
6472,0.14915025353236355
6485,0.12946217133146712
6486,0.32108230244288877
6489,0.22111930587266518
6507,0.15974058840598387
6539,0.11369020983187404
6552,0.12405227550562617
6557,0.19346583041999565
6610,0.18099210887187306
6644,0.0838103221793019
6648,0.1953027423593809
6654,0.16027424861412795
6665,0.2307719679096665
6666,0.29999559127115233
6692,0.09518019280019416
6732,0.17858675772916713
6773,0.13988101515880147
6815,0.2546320051170538
6828,0.33958286530304627
6845,0.1878166547277357
6850,0.19227511171854972
6853,0.14943572809018077
6870,0.18221002011237789
6880,0.2017981466182913
6912,0.22137969066012786
6918,0.2097643292715002
6931,0.23644431134543686
6932,0.18041604840904296
6949,0.2530564083739458
6951,0.34426905803431473
6977,0.2553347765288386
7007,0.03756631356315778
7094,0.18850465694031598
7101,0.15748359426096278
7103,0.12249555282909416
7134,0.1606373374204754
7154,0.2726725352206937
7173,0.22852654601213737
7192,0.3760122393687765
7231,0.2077508454266463
7253,0.14011817203291277
7257,0.18906183540675386
7284,0.23516595664575277
7288,0.1963304285331331
7323,0.28776547200257363
7336,0.16111046563359754
7359,0.1632573789924719
7363,0.26355861527911184
7366,0.29112586915748107
7370,0.247674397829525
7385,0.30345347504806885
7413,0.2090377536902363
7430,0.13731005440460106
7453,0.2226350218908623
7458,0.177821595688611
7461,0.12751939358850228
7474,0.24018723499875486
7496,0.2297962265197516
7497,0.09583354349625708
7519,0.08445376001041574
7540,0.2660963550740417
7543,0.14531889172407383
7564,0.15463258053357598
7569,0.19818229232401535
7572,0.15262390306036297
7597,0.16426192025049252
7600,0.2234493616617066
7608,0.2780186342144174
7642,0.14325442381958947
7648,0.10796910597218679
7650,0.22995316425702209
7654,0.1710699114592546
7665,0.16438583316843994
7668,0.29685648380468466
7677,0.12990628151725023
7702,0.11877625493192356
7711,0.22871581080246603
7741,0.12077223331511941
7745,0.1437894453447215
7748,0.260271572312983
7757,0.15791944232180025
7769,0.19629596150852693
7776,0.22493248587610498
7791,0.16928320973670938
7825,0.19142759389607283
7837,0.23532992560970797
7844,0.25452711965003316
7918,0.136173067457465
7946,0.17375580093369683
7958,0.09024432869274959
7964,0.33232690085628946
7967,0.1326576834138597
7968,0.20235178856523828
7985,0.27353370824843365
7995,0.22856384217962075
7997,0.26499572457229204
8000,0.20260741125229378
8008,0.1895785367354677
8012,0.2320611529664865
8021,0.09144723815874359
8023,0.2218124960505853
8024,0.14595491634257757
8062,0.1764508673936307
8079,0.11249978775556829
8095,0.04654231264428
8103,0.15911305211515017
8113,0.12256142359648638
8114,0.18625585002876371
8125,0.10380303396810697
8156,0.18888163640287733
8160,0.22601697671380108
8180,0.2644279483197449
8182,0.27700365204299254
8186,0.18594037781592948
8217,0.1541820383165578
8232,0.22003470044373666
8292,0.2556583721089969
8313,0.19121677343473964
8332,0.11673563287555029
8343,0.2597936816385124
8357,0.1987959969142454
8360,0.09920014302250435
8368,0.3080755508337399
8374,0.10489357179609618
8375,0.19586722201923043
8428,0.08597904679718943
8444,0.14371424232908386
8490,0.24711032124811258
8494,0.11931330960050002
8536,0.1869473674086728
8552,0.210916063366842
8553,0.18294396514908184
8565,0.12688140325789676
8573,0.2788454638052857
8581,0.09259936802276544
8582,0.25460555741979884
8589,0.18930126956813514
8608,0.2556299719388265
8624,0.24594216655051884
8628,0.13896789268191304
8637,0.1707444908847538
8655,0.181302155300526
8675,0.14765722788671928
8700,0.13651212003158752
8716,0.2096337150416962
8732,0.24553917302417336
8737,0.2447769629185065
8780,0.1847193385101193
8786,0.1366312563273615
8789,0.11411969467496515
8835,0.16008780934244962
8838,0.2229024894415601
8845,0.23841663366379237
8865,0.14904909875216396
8899,0.21105208653507618
8912,0.12645209281120595
8937,0.2068354357761344
8955,0.49300234861893133
8965,0.12267964507117558
8971,0.28726665750855157
8998,0.12151079290330011
9001,0.2470354898181647
9005,0.19797442467095855
9018,0.12093949892630823
9030,0.24981734594465377
9042,0.11882623867181849
9058,0.18806854786435614
9060,0.19566491583922457
9075,0.164432405761345
9087,0.2596267674143246
9090,0.2140207607274343
9097,0.13989707997194362
9098,0.17290243054198726
9100,0.23578727226322865
9133,0.21276429685066126
9143,0.2620580844397842
9146,0.12643652170649816
9149,0.20265342555151594
9182,0.2605229337293757
9183,0.13272930530236074
9207,0.11775472962132535
9267,0.18053036822393095
9272,0.19601920907059067
9293,0.17311469987010206
9295,0.2444847367178105
9299,0.1815490384314663
9307,0.2315307717667479
9320,0.2363536004004583
9350,0.1872367508563096
9363,0.21398286636283592
9375,0.2596781350083213
9380,0.17970053091320118
9385,0.11071726180411043
9389,0.13612806037149408
9392,0.31759991123203674
9395,0.15557034402223735
9412,0.07690488483753427
9424,0.1859913824816993
9455,0.3365805980027496
9477,0.1681521926086018
9489,0.24293084637749893
9518,0.1632173936027097
9523,0.16511964984597036
9547,0.1901171567935146
9553,0.11923407907074952
9577,0.25240731889039547
9593,0.17726002197197938
9597,0.11837919043835436
9606,0.13434159785988195
9615,0.182900847993495
9624,0.16524007095272905
9626,0.20224315247047814
9634,0.2611612777921398
9648,0.10280979947257268
9690,0.1893513749147463
9700,0.13605963158376386
9706,0.11585669869753025
9710,0.09617109350605847
9717,0.10568602867990416
9732,0.0775166567822079
9767,0.1929016199313583
9769,0.06240325418135889
9795,0.1277159957220322
9828,0.2755683759653814
9843,0.19038557495678762
9881,0.22215438397417311
9885,0.1633299189684064
9929,0.13101375412031901
9940,0.27375973378294605
9953,0.06528632268103735
9991,0.14572217283062866
10035,0.2023290234694497
10072,0.12369318010419142
10076,0.16740855870427612
10079,0.2843511957125564
10082,0.2584176751627906
10085,0.20830187562936056
10114,0.25166956163445886
10130,0.15491141986854623
10131,0.1508918775389683
10136,0.25118997592946446
10155,0.17660825881600103
10161,0.2557822325371613
10166,0.2173699145476314
10185,0.12170034024171529
10204,0.11264032124920068
10205,0.19155880480182125
10220,0.19296756160210898
10224,0.19661177520627884
10233,0.17979415288127978
10239,0.14146075153116278
10287,0.10688340811397659
10291,0.24882112446276142
10297,0.1489290570149718
10299,0.3424853933829358
10302,0.128294010325371
10309,0.15481397654434037
10313,0.17722387107934365
10315,0.1973454493067788
10320,0.1598716729070641
10326,0.1579333811485895
10374,0.24480196120219805
10377,0.20283247551006459
10413,0.1915038692409047
10421,0.09758979822620541
10422,0.13908063527493683
10434,0.16658377865216545
10439,0.22563294317018756
10455,0.26047906410635585
10468,0.15970369156933448
10477,0.1473072719603857
10479,0.22860482255981956
10501,0.47500449702007397
10511,0.13689591127697714
10519,0.18845584811584618
10543,0.15471753510733535
10550,0.1663293440283073
10580,0.23688090453621796
10608,0.1951573677577771
10616,0.2354888057621372
10647,0.21450432879513254
10667,0.14660930964189964
10681,0.10364298208644093
10688,0.06108267055231898
10698,0.1958811387107835
10707,0.15640911259491255
10744,0.18413865098381774
10759,0.21375035099655318
10764,0.27215036856052016
10798,0.134056893064733
10804,0.2267647631038315
10807,0.2603728933909972
10809,0.24354464452593785
10813,0.14544385935675191
10823,0.19563737305522608
10827,0.12803021100246703
10842,0.29982471378808834
10859,0.17363067809871457
10886,0.25051498023465646
10917,0.24780942286083796
10949,0.2353483127527245
10975,0.5155728219727227
10977,0.14042429613502352
10978,0.05730004267732885
10981,0.18893046000113176
10984,0.15227907595136284
10989,0.11636456604448765
10992,0.22726854806003152
11022,0.14291741157269391
11029,0.4990933951480927
11030,0.09243485849495052
11033,0.17884339566870056
11052,0.21252759993864895
11060,0.17141024304199973
11065,0.193598709292146
11075,0.2868193379364937
11084,0.18028128875780877
11094,0.16821121671088715
11104,0.15854199525835566
11110,0.2646760486179911
11130,0.23709969291626085
11134,0.2716855642281866
11142,0.09360319067517672
11148,0.10287307034865253
11151,0.20091615669001409
11162,0.19605625180837433
11199,0.09579325546750102
11243,0.13776681263659166
11272,0.2170513376561182
11285,0.11483298558458446
11286,0.16671185708414585
11300,0.1508970570046748
11318,0.2793763242518898
11319,0.24965122620757557
11321,0.08367305036471819
11324,0.16695490109859873
11330,0.09004675663582476
11393,0.22687656474914172
11401,0.14773676356425813
11423,0.17116480746670013
11430,0.16287850863549627
11496,0.18088428748093766
11501,0.16262302221158229
11503,0.19702010367983702
11527,0.07537102181129765
11528,0.2057043110639242
11537,0.326647581062831
11554,0.2615315995794077
11565,0.11522273861112851
11576,0.15245108560614504
11642,0.433732450116131
11645,0.0738107329424675
11651,0.10938746346855291
11657,0.10156718347825701
11718,0.17264103067233183
11727,0.17274813082838208
11733,0.47138632832966126
11736,0.19379869553599158
11740,0.18187065728602161
11751,0.24416434231098771
11793,0.17893791377851032
11842,0.16052833267757988
11844,0.2290626800629793
11863,0.12186973353355833
11872,0.24375609950506155
11887,0.11913452414727957
11895,0.14612386636278002
11896,0.2838821422304177
11900,0.20893163773486315
11914,0.12461105701926613
11918,0.18257263532267223
11925,0.035149738839475815
11940,0.1656472718709628
11945,0.10433656652033313
12001,0.20595826701056424
12024,0.19268983225699063
12036,0.11747898361225037
12042,0.23675763477044823
12056,0.23584091620610245
12068,0.21750370337763753
12088,0.10724595596448486
12125,0.19759601296918425
12140,0.14433192236776474
12158,0.22263382846537405
12166,0.15723801828683734
12190,0.2099735665545018
12197,0.09159099378373287
12198,0.09159099378373287
12203,0.3263698415558989
12237,0.2243003435535849
12282,0.20956994694798461
12302,0.15644655208729663
12356,0.11857795193076529
12360,0.2949554322487656
12385,0.13973591606468078
12420,0.19020552457262327
12438,0.295585997739412
12446,0.4740194599306883
12465,0.19051006692093148
12485,0.15408736570582174
12490,0.25878665684651414
12497,0.11238552726045116
12542,0.18849573467142142
12566,0.1560732246672634
12575,0.18582232380620536
12576,0.1456255218643745
12598,0.15935785689340032
12693,0.1191828293303073
12694,0.21667595772068923
12695,0.2852403540073613
12710,0.18023528878259615
12714,0.24087738473831888
12731,0.15842958772960308
12747,0.17439570392039258
12771,0.20870416473406342
12783,0.21812930321773644
12790,0.22390175006365706
12793,0.20390032552945278
12801,0.09299554445877008
12824,0.23300579320256432
12851,0.19515707911622898
12881,0.16708860525297337
12904,0.24551821460006643
12908,0.16131451802158825
12949,0.11629948568429993
12953,0.22038083486413412
12974,0.2752306762672313
13024,0.13295366654436888
13026,0.2224960559062479
13031,0.17705569002848026
13038,0.1252509309971444
13054,0.16219621852177016
13081,0.33198491430289623
13085,0.21793294911817804
13094,0.08395643398217363
13131,0.2701263153581472
13133,0.10739447843334986
13147,0.24871696662575818
13165,0.1582219774640183
13174,0.14997815436805298
13184,0.1836126805751745
13192,0.16590114396070105
13206,0.20637849779282336
13239,0.21278256595207687
13246,0.3400655176726772
13273,0.1896405276861948
13282,0.184115684374506
13317,0.10861847044631373
13330,0.16406904584687013
13344,0.2085106528684696
13359,0.14325195409602462
13366,0.14869297135265178
13372,0.18750007728906376
13382,0.1838479627670145
13397,0.23170353109799838
13403,0.184651748386927
13427,0.12608918710065453
13471,0.27583595311702086
13477,0.17483617336772087
13487,0.1795225266815183
13533,0.223764129874635
13539,0.07218305917588937
13544,0.15545864276570423
13549,0.1840171715025963
13567,0.2551502135001809
13570,0.22835451264700513
13605,0.214917959919973
13616,0.3459067353987507
13643,0.2227714965573778
13647,0.24344767378127297
13656,0.1641116292814877
13666,0.29672935037081766
13669,0.14655738735013898
13701,0.18765438174098464
13708,0.26609163625231663
13720,0.20379580127213429
13722,0.1332622945358196
13725,0.19421923638485328
13726,0.07391279419959923
13731,0.1288954613639535
13739,0.10516598818262922
13783,0.19736872383057041
13784,0.14962753433380951
13790,0.0875429249343958
13821,0.21441462874564654
13829,0.09297166246096253
13870,0.18656430615965416
13880,0.15218220090386805
13889,0.19653146219619
13913,0.17766038617806398
13936,0.15711502528973795
13950,0.22388971823068005
13964,0.2566257368360552
13998,0.11629382915670025
14002,0.078448785716908
14012,0.15787939643490245
14014,0.22789185623343222
14033,0.10182832237739065
14037,0.22529342141687078
14051,0.11111028290328799
14057,0.23323291856707073
14060,0.1997571419020147
14067,0.3048403789422675
14068,0.13300886005361093
14095,0.22510201284627
14096,0.28594511821443763
14112,0.16585524382461314
14117,0.19711978982184838
14118,0.18447262947398918
14128,0.13550463253005018
14158,0.23699867621505122
14191,0.31048515363627965
14199,0.25670044245208423
14205,0.12140662386720627
14291,0.28720814999362054
14299,0.10145867883572623
14347,0.1355320923617551
14367,0.24044539615770824
14380,0.16605787913036432
14385,0.2029581311092953
14390,0.12586686799224148
14400,0.26308436953811637
14403,0.180529123760539
14413,0.5037110558158433
14416,0.1259597106854867
14446,0.18408852105707815
14452,0.25988651059648904
14462,0.29708704145586395
14496,0.15421361450427107
14504,0.21294994252872404
14524,0.2314352604111517
14527,0.16724741950785557
14538,0.22530950759254123
14559,0.2959128126713031
14564,0.19071911452030357
14568,0.18922549846133224
14584,0.2277068108006548
14585,0.12311390878303032
14590,0.11471054517748472
14596,0.23138439901170418
14603,0.1622699972469573
14605,0.12977371613101044
14633,0.08842128751095607
14648,0.19259200108673655
14667,0.08700745151814361
14681,0.29583065954787824
14684,0.22053128353070262
14701,0.15068534686503002
14711,0.26140516069864844
14712,0.433732450116131
14718,0.2755277493416178
14727,0.12959425401911348
14738,0.11118459577291144
14753,0.19778096585212757
14758,0.2854999544144599
14783,0.17495193003870013
14784,0.056206488314539886
14801,0.200959043337994
14808,0.1082208684867124
14820,0.15026368354218647
14822,0.1628271002055872
14827,0.19017614656246368
14834,0.21000508956236036
14837,0.21774567349012589
14848,0.2281066967286357
14868,0.22394271248270892
14877,0.16416850393783153
14881,0.18457035325721557
14888,0.11293645922253166
14898,0.22981668545267794
14912,0.2400777129093937
14914,0.18002257512015676
14927,0.2614902306037846
14943,0.19109044697117689
14953,0.18648724670085423
14954,0.2850313050590584
14965,0.3074505760205747
14998,0.12007465722722797
15002,0.09260833247372854
15005,0.14033418156858538
15007,0.0809166295679463
15022,0.2285799949086274
15044,0.20469337768668341
15052,0.1873676730801345
15053,0.06638211473718368
15058,0.20632988691129905
15074,0.19614325842495672
15103,0.20504416894762975
15107,0.19488365801131688
15115,0.23047683259714846
15124,0.19633787162435268
15142,0.16127594355238234
15162,0.22248557392255683
15180,0.27351554978978493
15186,0.18502285587878176
15206,0.15181538945523024
15221,0.11724384426142254
15222,0.19713700189566902
15228,0.100701914031016
15262,0.28257626596061813
15270,0.18574219903290473
15271,0.21540715665463278
15275,0.35208426170237084
15276,0.5258993873817407
15288,0.17840117859669316
15296,0.09197385230281142
15312,0.2492332832310667
15321,0.13346324247524832
15336,0.200884959658649
15369,0.19086360336083177
15371,0.25651943957853707
15415,0.2571093895884696
15429,0.31813481965470786
15430,0.19378561728741497
15435,0.17568574447683102
15439,0.16030858873544823
15459,0.10445248530706591
15492,0.18862277790339235
15494,0.1313205110458625
15510,0.18300791460899526
15539,0.12218913562272543
15545,0.19773291258849132
15547,0.3128267529506952
15552,0.20439971645385197
15563,0.12419781282785847
15623,0.261524879487694
15638,0.1597816955395875
15654,0.17274159433287037
15656,0.1465810304095971
15673,0.17502249851866122
15688,0.18750007728906376
15696,0.2616688770925863
15699,0.18565859274340324
15703,0.18861532151955532
15711,0.1900127808382308
15724,0.1356402174757182
15728,0.22180728116709714
15745,0.25651943957853707
15767,0.21884961176144335
15776,0.16137891830566528
15789,0.34564790915363586
15790,0.16719274218989688
15795,0.1338516574643544
15800,0.20670693700536413
15820,0.18577513343092217
15832,0.17234637307654596
15840,0.2088509809912059
15844,0.30548931196730794
15848,0.14914746939034298
15851,0.2044503503584845
15858,0.2101557727517637
15859,0.1228754844789254
15890,0.18402339350884173
15898,0.09678804178214775
15901,0.3384173535711603
15932,0.13913831701067841
15934,0.09152673657003997
15941,0.11458520576095209
15945,0.5605656236474771
15967,0.20208761929509647
16012,0.2134906811028705
16021,0.10331296793342065
16022,0.22689148238946133
16027,0.29127591006521625
16036,0.23161156012187392
16041,0.1134440711830126
16048,0.3003237734720831
16050,0.13245347837501906
16060,0.12468845967434576
16061,0.17666672590675153
16062,0.13354507944562738
16065,0.15614624299601962
16108,0.17974034349549764
16147,0.2154792710240654
16148,0.0672615710728233
16151,0.20756521720670074
16165,0.1360388573475847
16190,0.13360483807978032
16211,0.24935548979286432
16221,0.2653329956542016
16233,0.17489631386076165
16257,0.17521578776440697
16260,0.3019729364011648
16266,0.21280228124072753
16282,0.12153793110591272
16290,0.10895277173945953
16296,0.17262214417768457
16304,0.09920228012987284
16323,0.1984160889641364
16337,0.22634068097142854
16359,0.25734291396670894
16364,0.18534110601183154
16375,0.17201860205810904
16379,0.10679896062467852
16399,0.20997113490040892
16401,0.25260521569816435
16403,0.1671397019892082
16409,0.19430964565456274
16419,0.16655771811398362
16423,0.31855897682448076
16432,0.09671732331218237
16453,0.12162824989339034
16499,0.19258404496640183
16563,0.09231656719957074
16595,0.3317841604462614
16633,0.20212672751605593
16668,0.1469762577412234
16671,0.20484564352854692
16697,0.09290937641437778
16720,0.14683575628534573
16763,0.19705186837239375
16764,0.08172406607080064
16773,0.3450978330332572
16787,0.24448428758055613
16818,0.1735433461802088
16840,0.26384123835394374
16861,0.17914905720352814
16878,0.2207861035590058
16880,0.1961551529314732
16882,0.2724956131621983
16888,0.14141697945724704
16907,0.2789991485217166
16911,0.20389371494940736
16940,0.18678477757232198
16974,0.11000065805896278
16977,0.27262709867622376
16998,0.21590026678983057
17011,0.20030822147483807
17026,0.275927557784806
17037,0.22835755288217732
17048,0.1285758896468418
17068,0.1993512304863628
17075,0.2693592127779743
17095,0.11894608564310032
17104,0.16388308675657143
17106,0.21359226007525717
17111,0.17626315637548795
17128,0.19149554017138665
17173,0.13009698649854642
17178,0.1822014716419098
17209,0.26911467975562575
17226,0.20762680708646275
17229,0.31625806382985944
17232,0.24579258145305888
17250,0.33267013201636936
17259,0.2899804412496673
17320,0.17465499454387284
17327,0.12653311950054344
17330,0.18482827391088266
17356,0.17647211845577115
17366,0.27778180626083765
17370,0.2544343992089947
17384,0.21520302326479462
17385,0.22697644019148894
17413,0.2198099434226072
17423,0.19563484261099798
17452,0.19988463655478042
17475,0.11318095036363944
17480,0.1282285845200957
17495,0.19988846564916493
17506,0.22735660617215891
17516,0.22138342449262668
17542,0.24891198031271522
17568,0.12889843431859113
